"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
12220,2009-06-02,"2009","June",2,"Moree",12.3,20.4,0.2,2.2,0,"NE",31,"ENE","NNE",11,19,67,49,1026.5,1023.3,7,7,15.2,19.9,"No","No"
12221,2009-06-03,"2009","June",3,"Moree",10.6,21.6,0,2,4.2,"NNE",33,"ENE","N",13,15,75,52,1023.6,1019.5,7,6,14.3,20.7,"No","Yes"
12222,2009-06-04,"2009","June",4,"Moree",12.4,20.7,2.2,1.8,4.8,"NW",30,"NE","W",17,17,87,66,1020.9,1016.3,7,5,15.9,19,"Yes","No"
12223,2009-06-05,"2009","June",5,"Moree",8.5,19.5,0.2,2.2,7.3,"SW",30,"SW","SSW",11,15,NA,39,1018.3,1014.8,8,1,12.5,19.1,"No","No"
12224,2009-06-06,"2009","June",6,"Moree",4.7,20.7,0,2.8,8.7,"E",26,"ENE","NNW",17,9,72,38,1016.3,1012,0,4,11.1,19.8,"No","No"
12225,2009-06-07,"2009","June",7,"Moree",8.9,17.5,0,2,8.2,"W",43,"WNW","W",22,30,82,44,1013.2,1012.1,1,5,13.3,16.4,"No","No"
12226,2009-06-08,"2009","June",8,"Moree",9.5,19.2,0,2.6,8.6,"WNW",43,"WNW","WSW",17,22,61,39,1016.1,1013.7,5,3,14.5,17.7,"No","No"
12227,2009-06-09,"2009","June",9,"Moree",6,17.1,0,4,8.5,"WNW",48,"WNW","W",17,31,73,36,1018.1,1015.9,3,5,11.7,16.1,"No","No"
12228,2009-06-10,"2009","June",10,"Moree",6.1,14.4,0,2.8,8.3,"SW",48,"SW","WSW",24,31,62,39,1020.2,1019,5,3,11.3,13.3,"No","No"
12229,2009-06-11,"2009","June",11,"Moree",-1.4,12.9,0,2,9.5,"SW",35,"SSW","SSW",15,24,76,29,1024.7,1021.9,0,0,5.9,12.4,"No","No"
12230,2009-06-12,"2009","June",12,"Moree",-2.3,17.3,0,6.4,8.3,"SW",19,"E","NW",9,7,67,23,1025.1,1020.9,0,3,5.5,16.9,"No","No"
12231,2009-06-13,"2009","June",13,"Moree",2.6,19.7,0,2.4,10.3,"NNE",35,"NNE","N",26,17,51,19,1020.9,1016.7,3,0,11,19.3,"No","No"
12232,2009-06-14,"2009","June",14,"Moree",2.5,20.5,0,4,9.7,"NE",33,"NE","NNW",17,15,56,30,1016.8,1013,6,7,11,20.2,"No","No"
12233,2009-06-15,"2009","June",15,"Moree",8.3,20.4,0.8,1.8,8.8,"WNW",30,"NNE","W",11,20,72,38,1015.1,1012,1,2,13.8,19.9,"No","No"
12234,2009-06-16,"2009","June",16,"Moree",5.1,19.5,0,2.8,9.7,"SW",33,"SE","SW",6,15,61,36,1019.2,1017.8,1,3,11.1,18.5,"No","No"
12235,2009-06-17,"2009","June",17,"Moree",3.1,21.2,0,3.6,9.6,"SE",30,"SE","ENE",6,7,71,38,1023.9,1021.3,0,2,11.4,19.7,"No","No"
12236,2009-06-18,"2009","June",18,"Moree",6.2,21.1,0,3,9.2,"E",37,"ESE","SE",6,19,64,35,1024.8,1021.4,1,2,13.1,20.2,"No","No"
12237,2009-06-19,"2009","June",19,"Moree",5.7,21.7,0,3.2,7.2,"ENE",39,"E","ESE",9,19,73,39,1024.6,1020.7,1,6,11.3,20.1,"No","No"
12238,2009-06-20,"2009","June",20,"Moree",5.5,21.4,0,3,4.8,"ENE",33,"ESE","NNE",7,19,69,46,1023.5,1020,1,7,13.8,20.2,"No","No"
12239,2009-06-21,"2009","June",21,"Moree",9.9,20.6,0,3.2,1.9,"NNE",35,"E","NNW",13,11,78,86,1022.6,1019.1,7,7,14.5,16.5,"No","Yes"
12240,2009-06-22,"2009","June",22,"Moree",10.7,21.8,13.4,2.2,9.8,"ENE",22,"NE","S",13,2,90,50,1020,1017.3,1,1,15.7,21.3,"Yes","No"
12241,2009-06-23,"2009","June",23,"Moree",7.5,21.3,0,2.4,9.7,"ENE",26,"E","S",15,6,77,45,1020.6,1016.9,0,1,13,20.5,"No","No"
12242,2009-06-24,"2009","June",24,"Moree",7.2,21.2,0,2,6.6,"ENE",20,"NE","NW",15,13,80,48,1018.4,1014.9,6,6,10.8,19.4,"No","No"
12243,2009-06-25,"2009","June",25,"Moree",3.9,18.5,0,1.4,2.9,"NE",19,"NE","NNE",9,2,88,38,1018.2,1014.5,7,7,8.1,16.7,"No","No"
12244,2009-06-26,"2009","June",26,"Moree",8.1,15.4,0,1.8,0.6,"W",26,"calm","NE",0,9,73,67,1013.9,1009.6,7,6,13.2,15.3,"No","Yes"
12245,2009-06-27,"2009","June",27,"Moree",9.3,17.7,1.6,1,4,"WSW",35,"N","WSW",11,24,94,62,1007.7,1005.1,8,7,12.5,16.4,"Yes","No"
12246,2009-06-28,"2009","June",28,"Moree",9.7,15.2,0.6,1.2,2,"WSW",39,"WSW","WSW",13,24,94,54,1010,1009.6,7,7,12.1,14.4,"No","No"
12247,2009-06-29,"2009","June",29,"Moree",4.1,18.6,0,1,9.5,"WSW",15,"calm","NNE",0,7,78,45,1017.4,1014.4,1,1,10.7,17.9,"No","No"
12248,2009-06-30,"2009","June",30,"Moree",6,20.7,0,3,5.9,"NNE",39,"NE","N",13,26,78,35,1019,1013.1,4,6,10.7,19.3,"No","No"
12249,2009-07-01,"2009","July",1,"Moree",9.4,24.1,0,3.4,7.6,"W",41,"N","W",13,33,57,26,1014,1010.6,2,2,15.5,23,"No","No"
12250,2009-07-02,"2009","July",2,"Moree",3.3,17.5,0,3.4,9.7,"WSW",39,"WSW","W",11,24,53,25,1015.6,1013.4,2,2,10.4,17.3,"No","No"
12251,2009-07-03,"2009","July",3,"Moree",8.1,16.3,0,4,8.2,"SW",56,"WSW","WSW",30,39,61,38,1014.6,1012.5,1,4,11.3,14.4,"No","No"
12252,2009-07-04,"2009","July",4,"Moree",1.7,14.3,0,4.2,6.4,"WSW",50,"SW","SW",17,28,86,53,1019.3,1017.7,7,5,6.2,12.9,"No","No"
12253,2009-07-05,"2009","July",5,"Moree",3.5,15.7,0,2.8,4.8,"SW",37,"S","SSW",9,20,82,51,1020.5,1018.1,8,8,8.2,14.2,"No","No"
12254,2009-07-06,"2009","July",6,"Moree",0.3,17.6,0,2,4.9,"N",35,"ENE","N",11,17,80,46,1021.6,1018.4,6,6,7.2,15.7,"No","No"
12255,2009-07-07,"2009","July",7,"Moree",6.9,19,0,1.6,4.1,"E",28,"SE","calm",7,0,68,50,1020.2,1017.9,7,6,11.4,18.1,"No","No"
12256,2009-07-08,"2009","July",8,"Moree",5.2,20.3,0,2,9.3,"ESE",35,"ESE","SE",11,15,65,32,1024.4,1021.7,3,3,11.9,19.5,"No","No"
12257,2009-07-09,"2009","July",9,"Moree",2.3,19,0,3,9.8,"SE",28,"S","SE",2,11,63,36,1026.2,1023.1,1,3,11.1,18.3,"No","No"
12258,2009-07-10,"2009","July",10,"Moree",3,20.1,0,3.8,9.2,"SE",35,"S","SE",13,19,61,34,1023.9,1019.1,1,2,12.1,19.6,"No","No"
12259,2009-07-11,"2009","July",11,"Moree",3.8,20.3,0,3.6,10,"E",26,"E","NE",19,4,67,35,1020.7,1017.1,2,1,11.3,19.5,"No","No"
12260,2009-07-12,"2009","July",12,"Moree",3,22.5,0,2.8,10,"N",30,"NNE","N",20,17,70,29,1017.6,1013,0,2,11.7,22.3,"No","No"
12261,2009-07-13,"2009","July",13,"Moree",9,19.5,0,3.2,6.9,"WSW",39,"WNW","SW",15,26,47,36,1013,1011.1,4,6,13.6,18.7,"No","Yes"
12262,2009-07-14,"2009","July",14,"Moree",9.1,16.4,4,3.2,8,"WNW",28,"N","WNW",15,17,81,39,1013,1009.8,3,3,11.6,16,"Yes","No"
12263,2009-07-15,"2009","July",15,"Moree",4.3,15.4,0,3,1.9,"W",44,"NE","WSW",13,13,78,75,1011.9,1009.6,7,7,7.8,12.1,"No","Yes"
12264,2009-07-16,"2009","July",16,"Moree",7.3,13.2,5,1.6,1.2,"SW",50,"WSW","SSW",17,19,92,77,1015.3,1013.6,8,6,8.9,10.4,"Yes","No"
12265,2009-07-17,"2009","July",17,"Moree",0.9,15.2,0.4,1.2,9.6,"SW",30,"W","SW",17,15,93,52,1021.1,1019.1,2,2,5.6,14.7,"No","No"
12266,2009-07-18,"2009","July",18,"Moree",2,18.4,0,1.6,9.9,"NNW",28,"ENE","NNW",13,15,80,39,1023.8,1020,1,2,9.1,17.6,"No","No"
12267,2009-07-19,"2009","July",19,"Moree",2.1,17.8,0,2,10.2,"WSW",26,"ENE","SW",13,11,78,34,1024.2,1022.4,0,1,9.4,17.1,"No","No"
12268,2009-07-20,"2009","July",20,"Moree",2.2,20.8,0,3,10,"ENE",35,"E","NNE",13,17,65,22,1027.1,1023.2,0,0,9.5,20.3,"No","No"
12269,2009-07-21,"2009","July",21,"Moree",5.8,23.8,0,3.2,9.7,"NNW",39,"N","NNW",28,17,64,35,1024.8,1019.5,0,4,15.1,22.8,"No","No"
12270,2009-07-22,"2009","July",22,"Moree",11.7,19.7,0,4,0.7,"NNE",39,"NNE","NW",24,9,69,88,1020,1015.1,7,7,14.4,16.7,"No","Yes"
12271,2009-07-23,"2009","July",23,"Moree",10.3,18.4,2.2,1.4,9.1,"W",39,"SW","WSW",13,28,72,33,1018,1017.2,0,1,12.5,17.4,"Yes","No"
12272,2009-07-24,"2009","July",24,"Moree",-0.4,17.9,0,3.6,10.3,"S",31,"S","ESE",6,19,75,31,1024.9,1022.2,0,1,8.2,17.6,"No","No"
12273,2009-07-25,"2009","July",25,"Moree",3.6,19.9,0,3,10.2,"E",30,"E","N",15,11,60,32,1026.6,1021.8,0,1,11.1,18.8,"No","No"
12274,2009-07-26,"2009","July",26,"Moree",8.4,19.7,0,3.2,3.3,"NNE",41,"NNE","N",22,17,70,54,1021,1015.5,6,7,13.1,18.2,"No","No"
12275,2009-07-27,"2009","July",27,"Moree",4.9,16.2,0,2.4,9.1,"SW",41,"SW","SW",22,24,92,41,1020.1,1019.2,7,0,6.6,16.1,"No","No"
12276,2009-07-28,"2009","July",28,"Moree",-0.3,17.3,0,3.2,10.4,"S",33,"S","SSW",13,22,86,35,1025.6,1022.6,1,1,5.9,16.6,"No","No"
12277,2009-07-29,"2009","July",29,"Moree",0.8,17.4,0,3.2,10.3,"SSW",37,"SSW","SW",9,20,79,39,1027.2,1024.2,0,1,8.2,17,"No","No"
12278,2009-07-30,"2009","July",30,"Moree",1.2,18.1,0,3,10,"SW",33,"calm","SSW",0,17,68,38,1026.3,1022.6,0,2,9.5,17.1,"No","No"
12279,2009-07-31,"2009","July",31,"Moree",1.7,18.1,0,3.4,9.7,"SSW",33,"calm","SW",0,22,63,33,1025.1,1022.7,6,4,9.9,16.9,"No","No"
12280,2009-08-01,"2009","August",1,"Moree",1.7,18.1,0,4,10.2,"WSW",33,"E","SW",7,20,82,30,1026.9,1023.6,0,0,9.4,17.6,"No","No"
12281,2009-08-02,"2009","August",2,"Moree",-0.6,20.3,0,3,10.3,"NE",17,"NE","NW",11,6,65,27,1027.9,1024.3,0,0,8.8,19.6,"No","No"
12282,2009-08-03,"2009","August",3,"Moree",0.4,19.1,0,2.6,10.4,"SSW",31,"ENE","WSW",7,17,57,28,1026,1022.4,0,0,10.3,18.7,"No","No"
12283,2009-08-04,"2009","August",4,"Moree",1.6,19.6,0,3.2,10.2,"WSW",26,"ENE","W",13,11,51,28,1023.3,1019.2,5,5,11,18.9,"No","No"
12284,2009-08-05,"2009","August",5,"Moree",1.3,20.7,0,2.6,10.3,"ENE",20,"ESE","WSW",7,15,56,26,1022.2,1019.9,1,1,11.9,19.9,"No","No"
12285,2009-08-06,"2009","August",6,"Moree",2.1,22,0,3.2,10.4,"NNE",28,"ENE","NW",11,13,61,29,1023.7,1019.4,7,1,12.5,21.2,"No","No"
12286,2009-08-07,"2009","August",7,"Moree",6.5,24.8,0,3.4,10.6,"SSW",43,"NNE","W",20,17,62,27,1020.3,1015.2,0,2,15.8,24,"No","No"
12287,2009-08-08,"2009","August",8,"Moree",0.3,19,0,5,10.5,"SSW",41,"SW","SW",9,15,55,18,1022.1,1018.6,0,0,9.6,18.3,"No","No"
12288,2009-08-09,"2009","August",9,"Moree",1.1,20.8,0,4.4,10,"NNE",33,"NNE","NNW",19,11,50,28,1021.4,1017.8,3,6,11.3,20.1,"No","No"
12289,2009-08-10,"2009","August",10,"Moree",4.8,21.8,0,3.6,5.6,"NNE",41,"N","N",20,17,56,38,1020.6,1017.1,7,7,15,19.8,"No","No"
12290,2009-08-11,"2009","August",11,"Moree",12.3,25.5,0,4,8.9,"NNE",56,"NNE","NNW",37,31,61,31,1017.5,1012.7,4,2,16.1,24.2,"No","No"
12291,2009-08-12,"2009","August",12,"Moree",12.2,25,0,6.6,6.5,"NNE",26,"NNE","NNE",11,7,55,24,1015.6,1010.9,7,3,15.2,24.5,"No","No"
12292,2009-08-13,"2009","August",13,"Moree",3.3,22.4,0,4,10.6,"WSW",41,"ENE","W",7,26,53,20,1017.3,1014.4,0,1,13.9,21.6,"No","No"
12293,2009-08-14,"2009","August",14,"Moree",2.5,20.8,0,4,10.8,"SW",31,"calm","SW",0,13,54,23,1020.9,1017.8,1,0,12.7,20.7,"No","No"
12294,2009-08-15,"2009","August",15,"Moree",1.5,22.1,0,4.4,10.6,"WSW",26,"ENE","W",13,11,45,20,1021.8,1018.3,0,0,13.4,21.6,"No","No"
12295,2009-08-16,"2009","August",16,"Moree",4.2,28,0,4.6,10.8,"NNE",39,"NE","NNE",20,24,41,14,1020,1014.8,0,0,13.5,27.3,"No","No"
12296,2009-08-17,"2009","August",17,"Moree",12.5,23.8,0,7,5,"WSW",44,"N","WSW",17,28,54,26,1017.5,1017.6,6,5,16,21.7,"No","No"
12297,2009-08-18,"2009","August",18,"Moree",2.1,20,0,5.2,10.7,"SSE",31,"SE","WNW",13,9,43,18,1027.6,1024.1,0,0,11.1,19.2,"No","No"
12298,2009-08-19,"2009","August",19,"Moree",2.2,22.3,0,3.4,9.9,"NNE",31,"ENE","N",11,9,45,21,1028.3,1022.9,2,3,12.9,21.6,"No","No"
12299,2009-08-20,"2009","August",20,"Moree",7.1,23.8,0,4.6,5.8,"ENE",31,"NNE","NE",19,7,59,27,1021.1,1015.7,7,1,14.5,23.3,"No","No"
12300,2009-08-21,"2009","August",21,"Moree",10.1,29.5,0,4,9.1,"NNW",46,"NNE","NNW",24,26,50,18,1014.5,1007.8,1,7,17.6,29.3,"No","No"
12301,2009-08-22,"2009","August",22,"Moree",15.2,24.6,0,6.4,0.2,"ENE",28,"W","WSW",9,13,51,34,1013.9,1012,7,6,18.1,24.2,"No","No"
12302,2009-08-23,"2009","August",23,"Moree",15.9,33.6,0,3.8,10.6,"WNW",33,"ENE","WNW",17,20,42,15,1013.2,1009.2,4,0,22.3,32.9,"No","No"
12303,2009-08-24,"2009","August",24,"Moree",18.3,36.1,0,9,0.8,"NW",65,"NNW","WSW",26,22,27,20,1011.5,1006.3,4,3,25.5,32.2,"No","No"
12304,2009-08-25,"2009","August",25,"Moree",17.6,24,0,10,9.9,"WSW",41,"WSW","WNW",31,17,23,14,1014.5,1012.1,2,0,20.3,23.5,"No","No"
12305,2009-08-26,"2009","August",26,"Moree",4.2,22.3,0,4.8,11,"SSW",31,"SSW","W",19,17,28,18,1019.6,1017.2,3,0,16.6,21.4,"No","No"
12306,2009-08-27,"2009","August",27,"Moree",2.5,24.6,0,5.6,8.6,"NNE",22,"E","SW",11,4,41,14,1020.5,1016.2,2,6,14.4,23.3,"No","No"
12307,2009-08-28,"2009","August",28,"Moree",5.3,26.8,0,3.2,10.7,"ENE",28,"ENE","NNE",7,13,33,14,1019.3,1014.6,0,3,18.3,25.7,"No","No"
12308,2009-08-29,"2009","August",29,"Moree",14.5,35.6,0.6,6.8,3.3,"W",83,"NNE","WNW",19,30,56,14,1011.8,1004.7,7,5,20.5,34.5,"No","Yes"
12309,2009-08-30,"2009","August",30,"Moree",14.9,15.3,1.4,7.2,0,"SW",37,"SW","WNW",13,13,70,89,1017.7,1017.1,7,7,15.3,12.6,"Yes","Yes"
12310,2009-08-31,"2009","August",31,"Moree",3.7,18.3,2.2,1.2,10.4,"SW",41,"S","SW",15,19,50,26,1022.6,1019.3,1,0,12.8,17.7,"Yes","No"
12311,2009-09-01,"2009","September",1,"Moree",2.4,22.6,0,4.4,11.2,"S",28,"calm","S",0,6,50,25,1023.4,1018.6,0,0,13.2,22,"No","No"
12312,2009-09-02,"2009","September",2,"Moree",5.1,25.4,0,4,11.2,"NNE",35,"NNE","NE",22,19,50,20,1023.1,1018.3,0,2,17.1,23.9,"No","No"
12313,2009-09-03,"2009","September",3,"Moree",12.2,21.2,0,6.4,0.4,"NE",52,"NE","NNE",31,20,57,39,1021,1017.7,6,8,16.9,20.9,"No","Yes"
12314,2009-09-04,"2009","September",4,"Moree",12.9,20.5,3.6,4.2,1.8,"ENE",46,"NE","N",15,15,91,68,1019.5,1014.7,7,6,13.8,18.4,"Yes","Yes"
12315,2009-09-05,"2009","September",5,"Moree",12.9,22,12.8,6.6,6.5,"SW",31,"NW","WSW",13,20,92,48,1016.1,1014.2,8,4,15.4,21,"Yes","No"
12316,2009-09-06,"2009","September",6,"Moree",4.6,23.2,0,3.8,11.2,"NNW",31,"NE","N",20,17,66,29,1018.4,1013.7,1,1,14.9,22.3,"No","No"
12317,2009-09-07,"2009","September",7,"Moree",9.1,19.6,0,4.8,0,"NNE",48,"NNE","NNW",33,9,78,79,1010.8,1007.8,7,8,18.4,17.7,"No","Yes"
12318,2009-09-08,"2009","September",8,"Moree",5.5,21.3,4,1.6,8.7,"WNW",37,"W","WSW",11,26,89,33,1012.4,1010.4,2,5,13.3,19.7,"Yes","No"
12319,2009-09-09,"2009","September",9,"Moree",3.6,20.2,0,3.4,11.1,"W",37,"W","W",9,20,67,26,1016.6,1013.6,1,2,13.7,19.7,"No","No"
12320,2009-09-10,"2009","September",10,"Moree",4.1,21.7,0,4.6,11.3,"WNW",31,"NNW","W",13,20,53,20,1019.3,1016.9,0,1,14.1,20.9,"No","No"
12321,2009-09-11,"2009","September",11,"Moree",3.4,24,0,4.4,11.3,"S",22,"ENE","WNW",11,13,39,16,1024.2,1020.3,1,0,16.6,23.6,"No","No"
12322,2009-09-12,"2009","September",12,"Moree",5,27,0,5.6,11.2,"ENE",31,"NE","NE",19,11,34,11,1025.9,1021.8,0,0,16.8,26.3,"No","No"
12323,2009-09-13,"2009","September",13,"Moree",8.5,28.4,0,6.2,11.2,"N",46,"NNE","N",28,19,41,17,1025.2,1019.9,0,0,19.8,27.6,"No","No"
12324,2009-09-14,"2009","September",14,"Moree",8.4,29.2,0,7,11.2,"NE",31,"NNE","N",22,7,46,20,1021.4,1017.1,0,1,20.6,28.6,"No","No"
12325,2009-09-15,"2009","September",15,"Moree",10.5,30,0,5.8,9.4,"N",37,"NNE","NNW",24,17,38,16,1019.6,1015,3,7,21.9,29.3,"No","No"
12326,2009-09-16,"2009","September",16,"Moree",15.3,30.5,0,8,11.1,"NNE",39,"NNE","N",26,24,46,20,1020.7,1016.3,1,1,22.4,30,"No","No"
12327,2009-09-17,"2009","September",17,"Moree",15.6,29.3,0,8.8,11.2,"NNE",48,"NNE","NNE",33,28,52,23,1022.7,1016.6,1,1,20.5,28.6,"No","No"
12328,2009-09-18,"2009","September",18,"Moree",13.7,28.8,0,8,10.7,"WSW",35,"NNW","W",13,20,46,31,1019.5,1016.2,3,1,21.9,28.2,"No","No"
12329,2009-09-19,"2009","September",19,"Moree",8.6,29,0,6.6,9.8,"WSW",37,"NE","W",2,22,31,18,1018.8,1013.7,2,3,22.7,28,"No","No"
12330,2009-09-20,"2009","September",20,"Moree",10.5,30.1,0,7.6,10.8,"W",30,"E","WNW",15,9,27,17,1016.7,1012.5,3,4,23.5,29.3,"No","No"
12331,2009-09-21,"2009","September",21,"Moree",12,28.9,0,7.4,3.9,"ENE",48,"NE","SSW",20,20,39,71,1013.7,1013.3,4,7,22.5,18.8,"No","Yes"
12332,2009-09-22,"2009","September",22,"Moree",16.8,26.1,2.8,2.6,0.9,"E",48,"NE","E",30,13,74,51,1010,1005.4,7,7,21.3,25.5,"Yes","No"
12333,2009-09-23,"2009","September",23,"Moree",14.9,20.1,0.6,5.4,3.9,"WNW",63,"WNW","W",30,33,30,34,1010.2,1010,8,5,15.8,18.8,"No","No"
12334,2009-09-24,"2009","September",24,"Moree",6.1,23.5,0,7,10.7,"WSW",41,"SSW","W",22,24,44,23,1018.3,1014.7,0,0,17.2,23.1,"No","No"
12335,2009-09-25,"2009","September",25,"Moree",6.1,27.9,0,6.6,11.3,"NW",31,"NNE","N",15,17,36,12,1017.4,1011,0,0,19.1,26.9,"No","No"
12336,2009-09-26,"2009","September",26,"Moree",14.9,21,0,8,5.6,"W",56,"WSW","WSW",31,35,31,10,1012.2,1010.9,7,0,18.5,19.9,"No","No"
12337,2009-09-27,"2009","September",27,"Moree",5.8,19.1,0,10.6,11.4,"WSW",57,"SW","W",33,30,32,17,1017.3,1012.5,1,0,12.9,17.7,"No","No"
12338,2009-09-28,"2009","September",28,"Moree",3.1,19.9,0,9,11.5,"WSW",43,"SW","WSW",22,26,31,18,1015.1,1010.5,0,1,13.7,19.5,"No","No"
12339,2009-09-29,"2009","September",29,"Moree",3.4,23.5,0,6.6,11.4,"W",30,"S","SW",2,20,35,16,1016.5,1012.5,0,1,16.7,23.1,"No","No"
12340,2009-09-30,"2009","September",30,"Moree",5.1,26.9,0,6.4,11.5,"NNW",30,"NE","NE",17,11,23,9,1019.5,1015.3,0,0,20.4,26.4,"No","No"
12341,2009-10-01,"2009","October",1,"Moree",9.3,33.2,0,7.8,11,"NNE",41,"NNE","NNE",26,13,36,10,1017.4,1010.6,0,0,22.2,32.5,"No","No"
12342,2009-10-02,"2009","October",2,"Moree",17.2,32.1,0,9.4,7,"WNW",70,"NNE","NW",30,50,38,51,1012.9,1008.5,0,8,23.8,24.2,"No","No"
12343,2009-10-03,"2009","October",3,"Moree",13,26.6,0,7.6,10.1,"W",37,"SW","WSW",17,20,50,23,1011.4,1009,0,5,20,25.7,"No","No"
12344,2009-10-04,"2009","October",4,"Moree",7.5,26.2,0,8,10.7,"NNW",35,"calm","WNW",0,13,64,20,1016.4,1013.6,1,3,14.7,24.3,"No","No"
12345,2009-10-05,"2009","October",5,"Moree",6.2,25.6,0,7.8,11.7,"WSW",31,"NNW","WSW",9,13,45,21,1017.7,1014.8,1,1,16.7,24.3,"No","No"
12346,2009-10-06,"2009","October",6,"Moree",7.3,26.4,0,8,11.9,"SW",35,"E","WSW",7,19,39,12,1019.5,1015.1,0,1,19,25.7,"No","No"
12347,2009-10-07,"2009","October",7,"Moree",8.2,21.3,0,6.4,11.8,"W",54,"SSW","WSW",24,33,27,10,1017.2,1014.8,1,1,16.2,20.9,"No","No"
12348,2009-10-08,"2009","October",8,"Moree",4.5,23.2,0,9.8,11.1,"WSW",44,"SSW","WSW",24,17,34,13,1019.2,1016.3,0,1,13.3,21.8,"No","No"
12349,2009-10-09,"2009","October",9,"Moree",6.6,24.4,0,8,9.3,"SSW",37,"ESE","SSW",20,19,38,13,1022.7,1019.1,0,1,15.4,23.2,"No","No"
12350,2009-10-10,"2009","October",10,"Moree",8.2,25.9,0,8.8,7.2,"ENE",35,"E","SSW",22,9,40,23,1025.1,1020.3,0,6,16.4,22.8,"No","No"
12351,2009-10-11,"2009","October",11,"Moree",14.5,22,0,7.8,7.2,"NNE",54,"NNE","NE",26,31,53,47,1022.6,1018.3,6,3,17,20.4,"No","No"
12352,2009-10-12,"2009","October",12,"Moree",13.8,33.2,1,5.2,8.4,"WSW",48,"NNE","N",33,20,60,19,1013.5,1006.5,2,2,18.8,31,"No","No"
12353,2009-10-13,"2009","October",13,"Moree",15.4,28.2,0.2,9.8,10.6,"NW",57,"WSW","W",20,35,29,11,1008.3,1004.5,1,0,21.2,27.9,"No","No"
12354,2009-10-14,"2009","October",14,"Moree",14.7,25.4,0,12,9.7,"WNW",61,"W","W",28,39,23,13,1008.3,1007.4,1,2,20.5,24,"No","No"
12355,2009-10-15,"2009","October",15,"Moree",7,27.3,0,10.8,12,"W",54,"WSW","W",6,26,36,14,1014.1,1010.1,0,1,17,26.4,"No","No"
12356,2009-10-16,"2009","October",16,"Moree",7.8,22.6,0,9.2,12.2,"WSW",67,"WSW","WSW",24,30,42,15,1016.4,1014.6,0,2,16.1,21.4,"No","No"
12357,2009-10-17,"2009","October",17,"Moree",4.2,25.2,0,9.6,12.5,"SSE",44,"S","WSW",17,19,27,12,1021.5,1018.3,0,1,16.7,23.4,"No","No"
12358,2009-10-18,"2009","October",18,"Moree",8.4,27.2,0,8.8,12,"NE",35,"NE","W",24,15,46,17,1023.9,1020.9,0,4,18.7,26,"No","No"
12359,2009-10-19,"2009","October",19,"Moree",10.8,28.5,0,8,12.3,"NNE",35,"NNE","SW",24,11,49,23,1026.3,1021.8,0,1,19.5,27.1,"No","No"
12360,2009-10-20,"2009","October",20,"Moree",14,30.7,0,7,12.4,"NNE",43,"NNE","ENE",31,11,54,21,1024.9,1020.1,0,1,20.3,28.9,"No","No"
12361,2009-10-21,"2009","October",21,"Moree",15.6,33.7,0,7.8,11.6,"NNE",39,"N","E",24,9,41,15,1023.3,1018.9,0,2,22.7,32.3,"No","No"
12362,2009-10-22,"2009","October",22,"Moree",16.3,34.9,0,9.4,11.8,"NNE",41,"N","W",31,11,40,13,1020.8,1017.5,5,5,25.1,33.7,"No","No"
12363,2009-10-23,"2009","October",23,"Moree",17.9,35.3,0,10.6,11,"SW",57,"N","N",28,17,34,14,1021.4,1016.4,1,1,24,34.3,"No","No"
12364,2009-10-24,"2009","October",24,"Moree",17.5,35,0,13.6,12,"SW",57,"N","SW",17,24,34,7,1018,1013.8,1,4,25.1,33.3,"No","No"
12365,2009-10-25,"2009","October",25,"Moree",13.5,34.3,0,12,7.5,"SSW",76,"ENE","W",7,24,15,9,1014.7,1009.1,5,6,26,31.9,"No","No"
12366,2009-10-26,"2009","October",26,"Moree",16.3,22.5,0,10.6,0.2,"SSW",41,"S","SW",22,19,68,92,1012.8,1011.8,8,8,18.8,17.7,"No","Yes"
12367,2009-10-27,"2009","October",27,"Moree",15,29.5,2.6,1.8,6,"ENE",52,"ENE","E",28,30,57,39,1019.8,1017.5,6,7,22.4,26.9,"Yes","Yes"
12368,2009-10-28,"2009","October",28,"Moree",14.6,30.1,10.4,7,11.3,"ENE",41,"E","ENE",17,15,70,30,1022.7,1018.7,5,3,20.4,28,"Yes","No"
12369,2009-10-29,"2009","October",29,"Moree",17.9,26.7,0,8,3.2,"ENE",35,"NE","N",17,9,67,43,1023,1020.3,6,6,20.6,26.1,"No","No"
12370,2009-10-30,"2009","October",30,"Moree",16,29.9,0,5,11.7,"NNE",37,"NNE","NNE",28,13,53,31,1022.7,1019.2,1,6,21.5,28.2,"No","No"
12371,2009-10-31,"2009","October",31,"Moree",15.6,31.8,0,7.6,12.7,"SSE",31,"NNE","ESE",15,13,49,26,1022.7,1018.5,2,6,22.5,29.1,"No","No"
12372,2009-11-01,"2009","November",1,"Moree",14.9,32.3,0,7.6,12.9,"NE",33,"NE","S",24,17,51,21,1023.8,1018.8,0,1,21.6,30.7,"No","No"
12373,2009-11-02,"2009","November",2,"Moree",15.9,33.4,0,11.4,12.8,"ENE",33,"NNE","SE",24,17,52,20,1021.9,1017,1,1,22.6,32.3,"No","No"
