"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
30323,2008-06-26,"2008","June",26,"Sydney",10.2,20.2,0,3.2,9.7,"unkn",NA,"WNW","W",28,28,47,38,1017,1016.8,0,1,14.6,19.3,"No","No"
30324,2008-06-27,"2008","June",27,"Sydney",9.5,19.4,0,4.4,9.3,"unkn",NA,"W","WSW",24,15,57,32,1025.9,1023.6,0,0,10.8,18.9,"No","No"
30325,2008-06-28,"2008","June",28,"Sydney",7.9,18.7,0,3,8.8,"unkn",NA,"W","SSE",20,9,68,43,1027.6,1024.7,1,1,10.1,18.1,"No","No"
30326,2008-06-29,"2008","June",29,"Sydney",7.9,21,0,0.8,9.8,"unkn",NA,"WNW","NNW",13,6,84,42,1024.1,1018.8,2,1,9.2,20.8,"No","No"
30327,2008-06-30,"2008","June",30,"Sydney",9.2,22.1,0,3.2,9.8,"unkn",NA,"NNW","NW",19,28,47,35,1017.1,1010.3,1,1,13.8,21.6,"No","No"
30328,2008-07-01,"2008","July",1,"Sydney",10.3,19.6,0.2,3.8,9.5,"unkn",NA,"calm","W",0,41,45,34,1011,1008.5,0,1,13.1,19.2,"No","No"
30329,2008-07-02,"2008","July",2,"Sydney",10.8,19.2,0,4,9.7,"unkn",NA,"WNW","W",26,31,55,35,1012.5,1011.2,1,1,14.6,18.8,"No","No"
30330,2008-07-03,"2008","July",3,"Sydney",9.2,17.9,0,3.2,9.6,"unkn",NA,"W","WNW",17,7,63,42,1022.7,1020.8,1,1,10.7,17.4,"No","Yes"
30331,2008-07-04,"2008","July",4,"Sydney",8.2,15,1.2,2.4,0.4,"unkn",NA,"W","S",20,9,84,88,1029,1028.2,7,7,9.1,12.9,"Yes","Yes"
30332,2008-07-05,"2008","July",5,"Sydney",9.1,17.4,14.2,1.6,2.5,"unkn",NA,"WNW","NE",11,15,78,48,1031.9,1028.9,6,6,11.3,16.8,"Yes","No"
30333,2008-07-06,"2008","July",6,"Sydney",8.3,18.4,0,2.2,7.8,"unkn",NA,"W","SSE",15,4,84,59,1029.2,1025.7,1,3,9.8,17.7,"No","No"
30334,2008-07-07,"2008","July",7,"Sydney",9.7,19.8,0,2.2,4.3,"unkn",NA,"W","N",9,11,87,55,1024.4,1019.7,7,5,11.3,19.3,"No","No"
30335,2008-07-08,"2008","July",8,"Sydney",10.5,17.2,0.2,1.6,5.5,"unkn",NA,"W","SE",11,7,80,49,1020.9,1017.4,1,4,12.1,16.4,"No","No"
30336,2008-07-09,"2008","July",9,"Sydney",6.9,13.3,0,2.8,4.6,"unkn",NA,"W","WSW",15,20,57,43,1018,1015.7,2,7,9.6,13.2,"No","Yes"
30337,2008-07-10,"2008","July",10,"Sydney",7.2,15.8,1.8,2.4,4.9,"unkn",NA,"WNW","NW",11,26,58,38,1014.6,1010,7,3,10.2,15.8,"Yes","No"
30338,2008-07-11,"2008","July",11,"Sydney",10,16.5,0,4.8,9.8,"unkn",NA,"W","WSW",24,20,46,27,1016.5,1017,1,1,11.3,16.1,"No","No"
30339,2008-07-12,"2008","July",12,"Sydney",5.7,15.9,0,3.4,8.3,"unkn",NA,"W","NE",17,13,67,45,1027.5,1023.5,4,7,7.8,15,"No","No"
30340,2008-07-13,"2008","July",13,"Sydney",7.8,17.3,0,2.6,0,"unkn",NA,"W","N",4,17,67,58,1024.2,1021.2,8,8,11.5,17.1,"No","No"
30341,2008-07-14,"2008","July",14,"Sydney",10.1,23.1,0,1.8,6.1,"unkn",NA,"calm","E",0,7,80,54,1021.5,1017.3,7,1,12,22.9,"No","No"
30342,2008-07-15,"2008","July",15,"Sydney",9.7,19.8,0,1.8,9.7,"unkn",NA,"W","ESE",20,11,81,70,1020.8,1018.4,1,1,11.1,17.4,"No","No"
30343,2008-07-16,"2008","July",16,"Sydney",8.9,18,0,2,9.6,"unkn",NA,"WNW","SSE",13,11,81,50,1022.2,1019.1,1,1,10.8,17.4,"No","No"
30344,2008-07-17,"2008","July",17,"Sydney",8.2,18.5,0,1.4,9,"unkn",NA,"W","N",15,17,84,38,1019.2,1013.3,4,5,10.1,17.3,"No","No"
30345,2008-07-18,"2008","July",18,"Sydney",8.2,18.7,0,4,8.7,"unkn",NA,"W","W",13,39,73,21,1010.1,1007.3,1,1,10.1,17.9,"No","No"
30346,2008-07-19,"2008","July",19,"Sydney",8.1,18.2,0,3.4,9.5,"unkn",NA,"W","W",4,6,53,32,1016.2,1014.1,1,2,10.9,18.2,"No","No"
30347,2008-07-20,"2008","July",20,"Sydney",10.8,17.6,0,3.2,0,"unkn",NA,"N","NE",6,4,41,55,1015.4,1008.6,8,8,14.6,16.8,"No","Yes"
30348,2008-07-21,"2008","July",21,"Sydney",10.4,17.5,2.8,1.6,9.7,"unkn",NA,"NW","W",26,31,56,31,1006.2,1008.1,1,1,13.1,16.7,"Yes","No"
30349,2008-07-22,"2008","July",22,"Sydney",7.2,15.1,0,3.8,10,"unkn",NA,"W","SSW",19,22,52,31,1024.8,1025.2,0,1,8.8,13.9,"No","No"
30350,2008-07-23,"2008","July",23,"Sydney",5.5,14.7,0,4,4,"unkn",NA,"W","SSW",22,19,67,61,1031.5,1029.6,6,6,7,14.1,"No","Yes"
30351,2008-07-24,"2008","July",24,"Sydney",6.9,15.9,7,0.2,1.7,"unkn",NA,"W","ESE",19,22,95,70,1029.3,1025.4,8,7,10.9,14.7,"Yes","Yes"
30352,2008-07-25,"2008","July",25,"Sydney",9.8,12.7,8.8,2.4,0.1,"unkn",NA,"WSW","S",15,17,93,81,1022.6,1020.1,8,7,10.5,12.6,"Yes","Yes"
30353,2008-07-26,"2008","July",26,"Sydney",6.2,17,16.2,1.4,8.6,"unkn",NA,"W","SSE",24,13,79,47,1018.3,1014.3,1,5,8.4,15.5,"Yes","No"
30354,2008-07-27,"2008","July",27,"Sydney",6.3,17.6,0,2,7.6,"unkn",NA,"W","ESE",11,6,71,41,1013.1,1008.6,2,7,9.1,16.4,"No","Yes"
30355,2008-07-28,"2008","July",28,"Sydney",7,13.6,3.8,3,3.6,"unkn",NA,"W","SW",20,31,79,79,1011.3,1011.3,6,8,8.4,10.2,"Yes","Yes"
30356,2008-07-29,"2008","July",29,"Sydney",8,15,33.2,1.4,6.9,"unkn",NA,"W","SSW",22,20,86,59,1017.2,1015.1,6,6,9.1,13.5,"Yes","No"
30357,2008-07-30,"2008","July",30,"Sydney",6,17,0.2,2.6,9.7,"unkn",NA,"W","ESE",19,11,65,43,1016.7,1013.7,2,1,9.4,16.2,"No","No"
30358,2008-07-31,"2008","July",31,"Sydney",6,20.3,0,3.4,10.2,"unkn",NA,"W","E",19,11,71,42,1016.6,1011.6,1,2,7.9,18.5,"No","No"
30359,2008-08-01,"2008","August",1,"Sydney",7.9,20.8,0,4.6,1.8,"unkn",NA,"WNW","WNW",17,26,40,46,1004.8,1003.3,6,7,17.2,16.8,"No","No"
30360,2008-08-02,"2008","August",2,"Sydney",9.7,16.8,0,4.6,10.1,"unkn",NA,"W","W",28,24,48,32,1013.2,1013.3,1,1,11.9,16.6,"No","No"
30361,2008-08-03,"2008","August",3,"Sydney",9.4,18.8,0,3.6,10,"unkn",NA,"W","W",20,7,52,34,1020.4,1017.7,0,1,11.6,18.7,"No","No"
30362,2008-08-04,"2008","August",4,"Sydney",8.1,17.2,0,3,5.9,"unkn",NA,"W","E",13,13,62,45,1020.4,1017.1,6,6,10.6,15,"No","No"
30363,2008-08-05,"2008","August",5,"Sydney",6.6,16.3,0,3.4,8.5,"unkn",NA,"W","SSE",22,13,67,52,1019.1,1016.1,1,5,9.2,16.3,"No","No"
30364,2008-08-06,"2008","August",6,"Sydney",8.8,15.5,0,3.4,3.4,"unkn",NA,"W","SSW",15,13,89,70,1014.9,1015.6,7,7,9.5,14.3,"No","No"
30365,2008-08-07,"2008","August",7,"Sydney",8.3,16.5,0.8,0.4,6,"unkn",NA,"W","NW",20,19,74,75,1017.9,1014.6,1,7,10.9,11.4,"No","Yes"
30366,2008-08-08,"2008","August",8,"Sydney",8.2,18.6,4.6,1.4,5.7,"unkn",NA,"W","SW",17,19,58,38,1016.4,1016.9,7,5,11.7,18.4,"Yes","No"
30367,2008-08-09,"2008","August",9,"Sydney",6.9,17.3,0,4,9.6,"unkn",NA,"W","WNW",19,15,56,37,1021.9,1018.1,1,4,9.9,16.4,"No","No"
30368,2008-08-10,"2008","August",10,"Sydney",6.7,15.6,0,3,5.9,"unkn",NA,"NW","WNW",19,24,62,38,1016.2,1011.8,2,2,10.5,13.5,"No","No"
30369,2008-08-11,"2008","August",11,"Sydney",7,15.9,0.4,3.6,10.7,"unkn",NA,"W","W",33,20,46,35,1016,1015.4,1,4,9.4,15.4,"No","No"
30370,2008-08-12,"2008","August",12,"Sydney",6.8,16.3,0,3,10,"unkn",NA,"W","W",19,30,50,28,1021.7,1018.8,1,1,10.7,15.8,"No","No"
30371,2008-08-13,"2008","August",13,"Sydney",8.4,17.4,0,4,10.5,"unkn",NA,"WSW","ESE",22,15,49,34,1023,1021.9,1,2,12.2,16,"No","No"
30372,2008-08-14,"2008","August",14,"Sydney",7.2,18.5,0,4,10.4,"unkn",NA,"W","WSW",22,26,51,28,1021.1,1015.6,0,1,10.2,18,"No","No"
30373,2008-08-15,"2008","August",15,"Sydney",9.4,18.8,0,4.6,10.7,"unkn",NA,"W","W",22,31,49,33,1013.4,1010.2,1,1,12.4,18.1,"No","No"
30374,2008-08-16,"2008","August",16,"Sydney",10.5,18,0,4,9.2,"unkn",NA,"W","SE",22,15,48,42,1011.8,1010.5,1,4,13.2,16.6,"No","No"
30375,2008-08-17,"2008","August",17,"Sydney",6.9,16.4,0,4.6,10.4,"unkn",NA,"W","SSE",17,15,45,35,1021.9,1021.8,1,1,10.4,15.5,"No","No"
30376,2008-08-18,"2008","August",18,"Sydney",5.6,15.8,0,3.4,7.6,"unkn",NA,"W","SSW",20,19,59,33,1024.9,1021.2,6,7,9.2,15.3,"No","No"
30377,2008-08-19,"2008","August",19,"Sydney",5.3,17.6,0.6,1.8,10.8,"unkn",NA,"W","ENE",22,15,65,32,1028.8,1025.4,1,5,9.5,17.5,"No","No"
30378,2008-08-20,"2008","August",20,"Sydney",8.2,19.5,0,3.8,7.4,"unkn",NA,"E","W",2,4,58,35,1026.6,1023.2,7,7,12.6,19.2,"No","No"
30379,2008-08-21,"2008","August",21,"Sydney",9.4,20.2,0,3.2,1.1,"unkn",NA,"W","ENE",7,11,58,44,1022.5,1017.1,8,7,12,18.2,"No","Yes"
30380,2008-08-22,"2008","August",22,"Sydney",10.2,11.9,2.6,3.4,0,"unkn",NA,"W","SSW",15,17,90,87,1016.1,1015.5,8,8,10.5,10.5,"Yes","Yes"
30381,2008-08-23,"2008","August",23,"Sydney",7.3,14.8,20.8,1.6,5.9,"unkn",NA,"SSW","S",24,28,65,53,1022.8,1024.1,7,7,11.2,13.4,"Yes","No"
30382,2008-08-24,"2008","August",24,"Sydney",5.5,17.3,0,3,10.4,"unkn",NA,"W","SSE",24,22,63,47,1029.6,1027.9,1,2,9.8,16.6,"No","No"
30383,2008-08-25,"2008","August",25,"Sydney",8.2,16.4,0,3.6,7.1,"unkn",NA,"W","NE",15,19,76,48,1029.9,1024.8,7,5,11.1,16,"No","No"
30384,2008-08-26,"2008","August",26,"Sydney",8.5,21.5,0,2.6,9.3,"unkn",NA,"WNW","E",19,15,78,51,1023.4,1019.3,2,3,11.1,18.7,"No","No"
30385,2008-08-27,"2008","August",27,"Sydney",9.2,17.6,0,4,8.4,"unkn",NA,"W","SSE",19,26,59,NA,1025.1,1025.3,3,4,13.1,15.3,"No","Yes"
30386,2008-08-28,"2008","August",28,"Sydney",8.8,16.9,2.4,3.2,8.5,"unkn",NA,"W","S",13,20,85,59,1028,1025.3,3,5,12,15.8,"Yes","No"
30387,2008-08-29,"2008","August",29,"Sydney",8.7,18.2,0,4.2,10.1,"unkn",NA,"WNW","SSE",19,20,70,62,1025.7,1022.3,2,4,12.5,16.1,"No","No"
30388,2008-08-30,"2008","August",30,"Sydney",8.1,16,0,NA,6.3,"unkn",NA,"W","ENE",13,17,82,65,1023.4,1019.1,5,7,12.1,15.7,"No","Yes"
30389,2008-08-31,"2008","August",31,"Sydney",12.1,19.2,12,NA,0.3,"unkn",NA,"NNE","N",15,22,91,71,1011.2,1009.555,7,7,15.3,19.1,"Yes","No"
30390,2008-09-01,"2008","September",1,"Sydney",10.4,21,0.2,4,11.3,"unkn",NA,"W","E",7,19,54,41,1022.9,1020.8,0,0,15,19,"No","No"
30391,2008-09-02,"2008","September",2,"Sydney",8.7,20.6,0,3,11.1,"unkn",NA,"W","ESE",19,17,56,39,1026.1,1024.4,0,1,14.1,18.9,"No","No"
30392,2008-09-03,"2008","September",3,"Sydney",9.7,17.9,0,3.4,6.2,"unkn",NA,"SSE","SSE",22,30,67,64,1032.6,1032.4,7,7,15.8,16,"No","No"
30393,2008-09-04,"2008","September",4,"Sydney",13.5,17.1,0.4,4.6,0.7,"unkn",NA,"SE","ESE",20,26,55,64,1034.2,1031,7,8,15.4,15.8,"No","Yes"
30394,2008-09-05,"2008","September",5,"Sydney",13.1,15.7,1.6,4.4,0,"unkn",NA,"ESE","ESE",28,20,76,88,1024.9,1020.8,8,8,15.6,14.2,"Yes","Yes"
30395,2008-09-06,"2008","September",6,"Sydney",11.8,14.2,62.2,NA,0,"unkn",NA,"S","S",22,30,92,88,1014.8,1013.1,8,8,13,12.3,"Yes","Yes"
30396,2008-09-07,"2008","September",7,"Sydney",9.5,19,21.6,0,9.4,"unkn",NA,"W","ESE",15,15,69,51,1016.4,1014.1,2,6,14.1,18.3,"Yes","No"
30397,2008-09-08,"2008","September",8,"Sydney",9.4,17.5,0,3.4,9.9,"unkn",NA,"W","SSE",15,24,68,51,1019.5,1018.2,1,2,13.9,16.4,"No","No"
30398,2008-09-09,"2008","September",9,"Sydney",8.4,16.4,0,6.2,10.9,"unkn",NA,"WSW","SE",13,20,49,43,1025,1021.9,1,1,12.6,15.4,"No","No"
30399,2008-09-10,"2008","September",10,"Sydney",7,16.8,0,4,10.7,"unkn",NA,"W","ESE",17,19,66,44,1022.7,1019.1,1,1,12.4,16.6,"No","No"
30400,2008-09-11,"2008","September",11,"Sydney",7.1,17.7,0,3,10.3,"unkn",NA,"WNW","ENE",15,20,72,60,1019.2,1014.2,1,2,12.3,16.8,"No","No"
30401,2008-09-12,"2008","September",12,"Sydney",8.7,24.3,0,3.6,10.8,"unkn",NA,"W","NE",11,20,53,35,1014.9,1010.8,1,1,14.8,21.9,"No","No"
30402,2008-09-13,"2008","September",13,"Sydney",14.8,30.6,0,7.4,10.6,"unkn",NA,"E","NE",4,7,40,47,1014.1,1010.4,3,1,24.3,25,"No","Yes"
30403,2008-09-14,"2008","September",14,"Sydney",17.2,23.5,3.6,9.6,2.8,"unkn",NA,"N","NW",15,7,82,79,1011.8,1007.4,8,6,18,19.3,"Yes","Yes"
30404,2008-09-15,"2008","September",15,"Sydney",16.9,27.9,4,3,11,"unkn",NA,"N","NW",28,39,58,23,1009.7,1003.4,1,1,22.5,27.8,"Yes","No"
30405,2008-09-16,"2008","September",16,"Sydney",12.3,19.8,0,10.6,11.3,"unkn",NA,"W","WSW",39,19,30,25,1015.8,1016.5,1,1,14.3,19.5,"No","No"
30406,2008-09-17,"2008","September",17,"Sydney",10.7,16.3,0,7.2,4.6,"unkn",NA,"S","SE",15,11,60,58,1026.4,1023.4,6,6,14.8,15,"No","No"
30407,2008-09-18,"2008","September",18,"Sydney",9.4,19.4,0,3.6,10.1,"unkn",NA,"W","NE",6,22,63,61,1021.4,1016.2,1,4,15.7,18.3,"No","No"
30408,2008-09-19,"2008","September",19,"Sydney",14.6,25.8,0,4.2,10.4,"unkn",NA,"calm","NE",0,20,67,47,1015.8,1011,1,0,19.4,24,"No","No"
30409,2008-09-20,"2008","September",20,"Sydney",18.8,32.8,0,7.6,10.9,"unkn",NA,"N","W",6,26,46,17,1010.1,1005.9,0,6,25.8,31.6,"No","No"
30410,2008-09-21,"2008","September",21,"Sydney",15.8,21.6,0,9,10.9,"unkn",NA,"E","NE",9,19,73,61,1019.8,1014.4,4,0,18,20.7,"No","No"
30411,2008-09-22,"2008","September",22,"Sydney",13.2,29.8,0,4.4,7.5,"unkn",NA,"W","NW",6,37,64,33,1011.6,1007,0,7,19.1,27.6,"No","Yes"
30412,2008-09-23,"2008","September",23,"Sydney",15.6,17,2.6,10.4,3,"unkn",NA,"SSW","SSE",17,24,88,60,1015.5,1018,8,5,15.6,16.9,"Yes","Yes"
30413,2008-09-24,"2008","September",24,"Sydney",9.7,18.6,2.2,2.4,11.1,"unkn",NA,"WNW","E",11,19,60,50,1030.3,1028.6,3,1,16.2,17.5,"Yes","No"
30414,2008-09-25,"2008","September",25,"Sydney",10.3,18.6,0,4,10.9,"unkn",NA,"W","E",6,19,67,54,1031.6,1027.8,1,1,16,18.2,"No","No"
30415,2008-09-26,"2008","September",26,"Sydney",11.3,22.2,0,6.2,11.4,"unkn",NA,"ESE","NE",4,11,56,53,1024.3,1018.4,1,5,17.9,21.6,"No","No"
30416,2008-09-27,"2008","September",27,"Sydney",14,25.4,0,5.6,11.4,"unkn",NA,"S","E",7,9,67,62,1021.6,1015.7,4,1,20.4,21.4,"No","No"
30417,2008-09-28,"2008","September",28,"Sydney",19.8,32.9,0,6.6,8.4,"unkn",NA,"WNW","SSE",17,28,35,62,1009.8,1007.1,2,2,25.4,21.5,"No","No"
30418,2008-09-29,"2008","September",29,"Sydney",13.5,21.8,0,6.6,7.1,"unkn",NA,"SW","SE",19,24,42,63,1013.8,1015.6,1,7,19.4,16.1,"No","No"
30419,2008-09-30,"2008","September",30,"Sydney",11.9,19.2,0.8,6.4,11.1,"unkn",NA,"W","NE",6,15,61,48,1020.3,1016.777,2,1,16.5,19,"No","No"
30420,2008-10-01,"2008","October",1,"Sydney",12.6,24.7,0,5.2,10.6,"unkn",NA,"WNW","NE",9,22,70,69,1020.9,1015.7,6,1,19,20.5,"No","No"
30421,2008-10-02,"2008","October",2,"Sydney",18.9,31.1,0,6.6,10,"unkn",NA,"NE","NE",4,19,44,39,1016.9,1013.5,3,1,24.7,29.7,"No","No"
30422,2008-10-03,"2008","October",3,"Sydney",22.5,34.8,0,8.6,9.8,"unkn",NA,"WNW","W",15,11,41,20,1014.8,1010.3,1,7,29.6,33.9,"No","Yes"
30423,2008-10-04,"2008","October",4,"Sydney",17.5,19.4,9.6,10.4,0,"unkn",NA,"ESE","NE",13,9,89,88,1015.2,1012.9,7,8,18.9,19,"Yes","Yes"
30424,2008-10-05,"2008","October",5,"Sydney",14.6,19.1,3.4,1,0,"unkn",NA,"SSW","S",11,11,93,86,1018.4,1015.3,8,8,14.9,16,"Yes","Yes"
30425,2008-10-06,"2008","October",6,"Sydney",14.9,22.8,1.8,2,3.3,"unkn",NA,"SSW","ENE",15,22,85,71,1009.2,1003.9,8,7,18.5,20.2,"Yes","No"
30426,2008-10-07,"2008","October",7,"Sydney",9.7,20.6,0.4,3.4,11.7,"unkn",NA,"W","E",22,24,51,42,1017.7,1014.4,1,1,12.8,17.2,"No","No"
30427,2008-10-08,"2008","October",8,"Sydney",10.9,19.7,0,NA,10,"unkn",NA,"W","E",19,15,53,47,1018.8,1018.6,4,1,14,18.4,"No","No"
30428,2008-10-09,"2008","October",9,"Sydney",10.5,19.9,0,5.4,11.7,"unkn",NA,"W","ESE",17,22,56,58,1026.2,1025.7,1,1,15.8,19.2,"No","No"
30429,2008-10-10,"2008","October",10,"Sydney",12.6,21.5,0,6,10.7,"unkn",NA,"WNW","E",11,20,76,57,1029,1025.4,3,3,16.9,20.5,"No","No"
30430,2008-10-11,"2008","October",11,"Sydney",14.6,22.3,0,6.6,7.2,"unkn",NA,"W","E",6,22,82,65,1027.4,1024.3,5,3,16,20,"No","No"
30431,2008-10-12,"2008","October",12,"Sydney",14.2,22.5,0,3.6,10.6,"unkn",NA,"W","E",11,28,76,69,1025,1021.8,1,1,18.6,20.8,"No","No"
30432,2008-10-13,"2008","October",13,"Sydney",16.1,29.2,0,7,9.2,"unkn",NA,"W","NE",6,24,72,43,1021.4,1016.6,2,2,20.2,27.7,"No","No"
30433,2008-10-14,"2008","October",14,"Sydney",16.6,21,0.6,9.2,2.3,"unkn",NA,"SSW","E",20,20,89,84,1021.7,1016,8,7,16.8,17.6,"No","Yes"
30434,2008-10-15,"2008","October",15,"Sydney",15.1,18.9,9,3.2,5,"unkn",NA,"SSE","SE",20,17,63,55,1022.4,1021.2,7,8,15.9,18.1,"Yes","No"
30435,2008-10-16,"2008","October",16,"Sydney",11.8,22.1,0,4.2,11.4,"unkn",NA,"W","E",7,19,64,42,1025.5,1023.4,1,1,16.6,20.3,"No","No"
30436,2008-10-17,"2008","October",17,"Sydney",12.9,24.9,0,5.8,11.7,"unkn",NA,"W","ENE",7,20,71,49,1024.2,1021,1,2,17.6,22.4,"No","No"
30437,2008-10-18,"2008","October",18,"Sydney",16.7,23.2,0,7.4,10.3,"unkn",NA,"S","E",4,24,77,82,1025.4,1022,5,2,18.6,19.7,"No","No"
30438,2008-10-19,"2008","October",19,"Sydney",16.5,26.8,0,7.8,10.8,"unkn",NA,"W","NE",6,9,64,48,1022.3,1018.5,1,2,21.3,26.6,"No","No"
30439,2008-10-20,"2008","October",20,"Sydney",17.1,22.2,0,8,5.7,"unkn",NA,"SSW","SE",20,20,76,55,1022.3,1019.3,7,1,18.1,21.8,"No","Yes"
30440,2008-10-21,"2008","October",21,"Sydney",14.5,19.2,1.8,5.2,8.4,"unkn",NA,"SSW","SSE",26,35,68,59,1020.9,1019.6,6,7,16.8,18.8,"Yes","Yes"
30441,2008-10-22,"2008","October",22,"Sydney",9.9,14.3,12.6,6,2.3,"unkn",NA,"WSW","S",19,24,87,74,1022.1,1021.9,7,7,10.3,12.4,"Yes","Yes"
30442,2008-10-23,"2008","October",23,"Sydney",7.9,15.7,11.4,4.2,5,"unkn",NA,"SW","S",24,26,71,75,1023.2,1022.5,6,7,11.9,14.1,"Yes","Yes"
30443,2008-10-24,"2008","October",24,"Sydney",9,20.2,2,2.4,10.2,"unkn",NA,"WNW","E",15,17,66,51,1023.2,1019,6,6,14.4,18.2,"Yes","No"
30444,2008-10-25,"2008","October",25,"Sydney",12.3,24,0,4.8,11.5,"unkn",NA,"W","E",17,19,66,47,1018.3,1015.1,1,1,17.3,22.2,"No","No"
30445,2008-10-26,"2008","October",26,"Sydney",14.4,24.4,0,8,8.7,"unkn",NA,"ESE","NNE",6,19,58,57,1016.8,1013.4,6,7,20.2,23.6,"No","No"
30446,2008-10-27,"2008","October",27,"Sydney",19.8,33.6,0,7.6,11.8,"unkn",NA,"E","NE",6,20,55,38,1015.2,1010.8,2,1,23.7,29.8,"No","No"
30447,2008-10-28,"2008","October",28,"Sydney",17.6,21.9,0,11.4,5.7,"unkn",NA,"S","SSE",11,22,67,70,1020.8,1019.9,5,8,20.8,20.5,"No","Yes"
30448,2008-10-29,"2008","October",29,"Sydney",16.8,17.3,6.2,4.6,0,"unkn",NA,"ESE","SE",11,13,93,91,1024.3,1023.8,8,8,17.2,16.7,"Yes","Yes"
30449,2008-10-30,"2008","October",30,"Sydney",15.1,25.8,7.6,1.2,3.7,"unkn",NA,"W","NE",9,20,92,70,1022.6,1016.7,8,6,17,23.5,"Yes","No"
30450,2008-10-31,"2008","October",31,"Sydney",16.9,35,0.2,3.2,5,"unkn",NA,"N","WNW",17,26,53,24,1010,1005.3,6,7,25.6,34.6,"No","No"
30451,2008-11-01,"2008","November",1,"Sydney",18,21.2,0.4,10.2,2.4,"unkn",NA,"S","SSE",19,24,73,64,1021.9,1022.9,7,7,18.9,20.4,"No","No"
30452,2008-11-02,"2008","November",2,"Sydney",17.5,23.1,0.8,4.6,0.2,"unkn",NA,"W","NE",11,17,72,60,1024.9,1021,7,7,18.3,20,"No","Yes"
30453,2008-11-03,"2008","November",3,"Sydney",17.2,30.3,2.8,3.4,10.3,"unkn",NA,"WNW","W",22,24,62,35,1009.7,1006,2,4,23.1,28.6,"Yes","No"
30454,2008-11-04,"2008","November",4,"Sydney",15.5,19,0.2,7.8,6.2,"unkn",NA,"S","SSE",22,31,59,62,1015,1015.9,7,6,17.5,17.8,"No","No"
30455,2008-11-05,"2008","November",5,"Sydney",14.5,21,0,7.8,5,"unkn",NA,"W","NE",4,20,59,60,1015.5,1010.6,6,8,18.2,20.1,"No","No"
30456,2008-11-06,"2008","November",6,"Sydney",15.2,30.3,0,6,10.3,"unkn",NA,"W","ENE",9,17,58,45,1009.6,1006.7,5,7,21,25,"No","No"
30457,2008-11-07,"2008","November",7,"Sydney",16,24.1,0,8.4,4.1,"unkn",NA,"WNW","E",15,13,61,60,1014.5,1011.1,6,8,18.7,21.3,"No","No"
30458,2008-11-08,"2008","November",8,"Sydney",18.4,25.2,0.2,5.2,0.2,"unkn",NA,"NNW","WSW",24,17,62,47,1001.8,1003.8,7,8,22.1,22.8,"No","No"
30459,2008-11-09,"2008","November",9,"Sydney",16.6,23,0.4,4.4,11,"unkn",NA,"W","E",13,20,46,60,1017.2,1017.9,1,2,20.7,21.5,"No","No"
30460,2008-11-10,"2008","November",10,"Sydney",17.4,23.3,0,8,8.1,"unkn",NA,"E","E",2,20,63,56,1023.5,1021.9,5,1,21.9,22.2,"No","No"
30461,2008-11-11,"2008","November",11,"Sydney",15.9,23.1,0,5.2,9.9,"unkn",NA,"calm","E",0,19,66,49,1023.9,1020.9,3,2,20.5,22.3,"No","No"
30462,2008-11-12,"2008","November",12,"Sydney",16.4,24.6,0,6.6,10.7,"unkn",NA,"NNW","ENE",6,22,69,54,1020.1,1017.1,7,1,20.5,24,"No","No"
30463,2008-11-13,"2008","November",13,"Sydney",19,24.9,0,8,11.9,"unkn",NA,"ENE","calm",13,0,61,65,1019.3,1016,3,3,23.4,24.2,"No","No"
30464,2008-11-14,"2008","November",14,"Sydney",19.2,27,0,10.6,9.1,"unkn",NA,"ENE","NE",13,22,65,57,1013.8,1010.6,5,5,24.3,26.1,"No","Yes"
30465,2008-11-15,"2008","November",15,"Sydney",18.5,23.1,6.6,9.4,2.4,"unkn",NA,"SSE","SE",17,19,92,73,1013.6,1012.1,8,7,18.6,21.5,"Yes","Yes"
30466,2008-11-16,"2008","November",16,"Sydney",17.2,22.4,1.2,3.4,4,"unkn",NA,"S","SE",20,28,75,64,1016.4,1016.7,7,7,19.1,19.4,"Yes","No"
30467,2008-11-17,"2008","November",17,"Sydney",15.5,20.9,0,6.8,1.4,"unkn",NA,"E","NE",4,15,60,50,1019.8,1017.5,7,7,18.8,20,"No","No"
30468,2008-11-18,"2008","November",18,"Sydney",16.2,23.4,0,4,8.3,"unkn",NA,"NNE","NE",22,24,60,60,1017,1013.7,7,8,20.6,21.6,"No","Yes"
30469,2008-11-19,"2008","November",19,"Sydney",17,22.1,6.2,7.8,1,"unkn",NA,"NNE","E",9,20,91,78,1011.4,1008.2,8,8,18.4,20.9,"Yes","Yes"
30470,2008-11-20,"2008","November",20,"Sydney",17.3,27.6,29.4,4.6,7.5,"unkn",NA,"WNW","N",15,13,70,59,1001.1,997.5,3,5,22,26.7,"Yes","No"
30471,2008-11-21,"2008","November",21,"Sydney",16.7,27.7,0.2,7,11.8,"unkn",NA,"WSW","E",19,31,34,46,1001.2,996.4,1,3,22.1,23.7,"No","No"
