"Date","ID","Year","Month","Day","Location","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","TempRange","MaxTemp","MinTemp","Rainfall","monthID","Season"
2009-04-04,87325,"2009","abril",4,"Cairns",5.4,10.7,"SE",33,"NW","E",2,24,71,49,1012.7,1009.4,1,1,26.6,30.9,"No","No",12.8,32.2,19.4,0,"2009-abril","wet"
2009-04-05,87326,"2009","abril",5,"Cairns",8,10,"ESE",43,"SSE","E",15,28,62,62,1010.9,1008.5,1,3,28.6,30,"No","No",12.1,33.1,21,0,"2009-abril","wet"
2009-04-06,87327,"2009","abril",6,"Cairns",7.6,9.6,"SE",37,"SSE","ESE",15,28,70,54,1011.2,1008.2,5,2,28.3,31.5,"No","No",10.1,32.6,22.5,0,"2009-abril","wet"
2009-04-07,87328,"2009","abril",7,"Cairns",6.8,9.1,"ESE",44,"SSE","SE",20,30,66,64,1012.8,1010.4,3,3,28.6,30.1,"No","Yes",7.6,32.8,25.2,0,"2009-abril","wet"
2009-04-08,87329,"2009","abril",8,"Cairns",7.8,7.6,"SE",43,"S","SSE",19,17,87,90,1013.7,1011.4,7,7,26.2,26.1,"Yes","Yes",5.6,30.2,24.6,2.4,"2009-abril","wet"
2009-04-09,87330,"2009","abril",9,"Cairns",5.8,2.9,"SE",41,"S","ESE",17,24,89,69,1013.7,1010.7,7,7,25.5,29.2,"Yes","Yes",6.8,30,23.2,45.2,"2009-abril","wet"
2009-04-10,87331,"2009","abril",10,"Cairns",9.4,8,"SE",39,"S","SE",20,22,83,62,1013.9,1011.1,7,7,25.7,28.4,"Yes","Yes",6.3,29.9,23.6,43.2,"2009-abril","wet"
2009-04-11,87332,"2009","abril",11,"Cairns",4.6,6.9,"S",35,"S","SE",22,24,77,69,1014.4,1012.1,5,6,26.7,29.6,"Yes","Yes",6.7,31,24.3,1.6,"2009-abril","wet"
2009-04-12,87333,"2009","abril",12,"Cairns",5.2,6.4,"ESE",43,"SSE","SSE",19,22,80,69,1014.1,1011,5,4,26.9,29,"Yes","Yes",6.7,29.9,23.2,14.8,"2009-abril","wet"
2009-04-13,87334,"2009","abril",13,"Cairns",5,7.7,"E",39,"SSE","SSE",17,17,84,82,1010.8,1007.6,2,5,27.7,28.4,"Yes","Yes",7.1,31.4,24.3,3.2,"2009-abril","wet"
2009-04-14,87335,"2009","abril",14,"Cairns",5.2,5.6,"SE",31,"S","SSE",13,17,83,81,1010.8,1007.4,7,6,26.7,28.1,"Yes","Yes",5.6,29.7,24.1,4.8,"2009-abril","wet"
2009-04-15,87336,"2009","abril",15,"Cairns",2.9,6.8,"ESE",31,"SE","NE",11,15,75,72,1011.3,1007.7,2,5,29,30,"Yes","No",6.8,31,24.2,2.6,"2009-abril","wet"
2009-04-16,87337,"2009","abril",16,"Cairns",4.8,6.2,"SE",28,"SE","NE",13,11,78,70,1011,1007.7,6,7,28.3,29.6,"No","No",5.5,30.2,24.7,0.2,"2009-abril","wet"
2009-04-17,87338,"2009","abril",17,"Cairns",5,6.2,"SSE",35,"SSE","WSW",19,4,79,80,1011.8,1009.7,6,7,26.6,27.1,"No","Yes",6.2,30.4,24.2,0.2,"2009-abril","wet"
2009-04-18,87339,"2009","abril",18,"Cairns",3.8,5.2,"SE",39,"SSE","SE",17,28,70,54,1014.5,1012.1,3,5,27.1,28.7,"Yes","No",7.2,30,22.8,15.8,"2009-abril","wet"
2009-04-19,87340,"2009","abril",19,"Cairns",5.8,9.6,"E",31,"S","ENE",15,17,62,51,1013.1,1010.1,2,4,26.9,29.1,"No","No",9.1,29.7,20.6,0,"2009-abril","wet"
2009-04-20,87341,"2009","abril",20,"Cairns",6.4,10.4,"SE",24,"WNW","ENE",4,13,71,56,1011.9,1008.9,7,7,25.5,28.1,"No","No",9.6,29.2,19.6,0,"2009-abril","wet"
2009-04-21,87342,"2009","abril",21,"Cairns",4.4,10.3,"E",33,"SE","ESE",15,22,65,50,1012.8,1009.6,3,2,26.3,29.3,"No","No",10.6,29.9,19.3,0,"2009-abril","wet"
2009-04-22,87343,"2009","abril",22,"Cairns",5.8,11,"SE",46,"S","ESE",20,35,57,48,1013.8,1010.8,2,6,26.3,28.5,"No","No",10,30.2,20.2,0,"2009-abril","wet"
2009-04-23,87344,"2009","abril",23,"Cairns",7.4,11.3,"SE",44,"SSE","SE",22,24,57,51,1013.9,1011,1,2,25.9,29.1,"No","No",11,30.2,19.2,0,"2009-abril","wet"
2009-04-24,87345,"2009","abril",24,"Cairns",7.6,11.1,"E",33,"SSE","SE",17,22,66,49,1013.9,1010.6,6,3,26,29.3,"No","No",9.2,30.3,21.1,0,"2009-abril","wet"
2009-04-25,87346,"2009","abril",25,"Cairns",7,9.9,"ENE",31,"SW","ENE",6,24,77,50,1014.1,1010.6,7,7,23.1,28.9,"No","No",11.1,29.8,18.7,0,"2009-abril","wet"
2009-04-26,87347,"2009","abril",26,"Cairns",6.2,10.6,"SE",26,"SE","NNE",13,15,65,54,1013.6,1010,2,3,25.1,29.7,"No","No",12.6,31.4,18.8,0,"2009-abril","wet"
2009-04-27,87348,"2009","abril",27,"Cairns",3.8,10.7,"ESE",41,"SSE","SE",15,31,65,52,1014.1,1011.6,6,6,27.7,29.8,"No","No",11,31.6,20.6,0,"2009-abril","wet"
2009-04-28,87349,"2009","abril",28,"Cairns",8,10.7,"SE",44,"SSE","SE",20,30,60,36,1016.2,1012.9,1,1,26.8,29.9,"No","No",11,31,20,0,"2009-abril","wet"
2009-04-29,87350,"2009","abril",29,"Cairns",8,10.6,"SE",48,"SSE","ESE",20,30,64,52,1015.6,1012,5,1,26.3,29.1,"No","No",8.1,30.2,22.1,0,"2009-abril","wet"
2009-04-30,87351,"2009","abril",30,"Cairns",7,10.5,"SE",46,"SSE","ESE",19,28,61,54,1014.6,1012.3,7,6,26.6,28.9,"No","No",9,30.3,21.3,0,"2009-abril","wet"
2009-05-01,87352,"2009","mayo",1,"Cairns",8.4,10.7,"SE",50,"SSE","SE",20,31,59,45,1015.9,1013,2,3,26.4,29,"No","No",9.8,30.1,20.3,0,"2009-mayo","dry"
2009-05-02,87353,"2009","mayo",2,"Cairns",8.2,2.1,"SSE",37,"S","SSE",17,17,74,63,1016.3,1013.4,7,7,25.2,26.6,"No","No",4.4,27.4,23,0.2,"2009-mayo","dry"
2009-05-03,87354,"2009","mayo",3,"Cairns",3.6,2.5,"SE",41,"SSE","ESE",13,20,69,62,1016.9,1014.5,7,7,25.4,27.4,"No","No",8.2,29.6,21.4,0,"2009-mayo","dry"
2009-05-04,87355,"2009","mayo",4,"Cairns",4.2,3.8,"SE",48,"SSE","SSE",20,19,71,71,1017,1015.3,7,7,25.4,25.5,"No","No",6.8,28.8,22,0.6,"2009-mayo","dry"
2009-05-05,87356,"2009","mayo",5,"Cairns",5.6,5.8,"SE",46,"SSE","SE",28,24,67,59,1017.5,1014.8,6,6,25,26.8,"No","No",5.7,28.5,22.8,0.8,"2009-mayo","dry"
2009-05-06,87357,"2009","mayo",6,"Cairns",7.4,1.4,"S",37,"SSE","SSE",17,17,77,91,1016.1,1013.7,7,8,24.3,23.1,"No","Yes",5.7,27.4,21.7,0.4,"2009-mayo","dry"
2009-05-07,87358,"2009","mayo",7,"Cairns",1.8,5.2,"S",37,"S","SE",22,28,83,65,1015.9,1013.1,7,3,22.6,27.2,"Yes","Yes",7.7,28.1,20.4,13.2,"2009-mayo","dry"
2009-05-08,87359,"2009","mayo",8,"Cairns",4.6,0.1,"S",43,"S","SSE",24,22,87,88,1016.1,1014.2,8,8,22,22.6,"Yes","Yes",2.7,23.5,20.8,11.8,"2009-mayo","dry"
2009-05-09,87360,"2009","mayo",9,"Cairns",2,2.6,"S",37,"S","SSE",17,17,87,83,1015.3,1013.4,7,7,23.3,24.2,"Yes","Yes",4.7,25.6,20.9,13,"2009-mayo","dry"
2009-05-10,87361,"2009","mayo",10,"Cairns",3.2,0.7,"SSE",41,"SSE","SSE",24,17,80,76,1014.5,1012.4,8,8,23.6,24.4,"Yes","Yes",4.8,26.8,22,6.6,"2009-mayo","dry"
2009-05-11,87362,"2009","mayo",11,"Cairns",2.6,0,"S",37,"S","SSE",17,13,83,90,1014.7,1012.3,8,8,22.3,22.6,"Yes","Yes",2.5,23.3,20.8,3.4,"2009-mayo","dry"
2009-05-12,87363,"2009","mayo",12,"Cairns",1.6,5.5,"S",37,"SSE","WSW",19,7,86,80,1013.7,1010.8,7,7,22.7,25,"Yes","Yes",7,27.3,20.3,6.8,"2009-mayo","dry"
2009-05-13,87364,"2009","mayo",13,"Cairns",3.6,6,"S",33,"SSE","SE",15,22,71,69,1012.4,1009.8,6,3,24.5,26.5,"Yes","No",6.9,28.3,21.4,2,"2009-mayo","dry"
2009-05-14,87365,"2009","mayo",14,"Cairns",5.2,9.2,"SE",37,"SSE","ESE",17,30,72,65,1011.9,1009.5,2,7,25.5,27.6,"No","No",7.9,28.8,20.9,0,"2009-mayo","dry"
2009-05-15,87366,"2009","mayo",15,"Cairns",5,1.9,"SE",41,"S","SSE",20,17,80,68,1014.6,1011.9,7,5,23.6,26.6,"No","No",5.3,27,21.7,1,"2009-mayo","dry"
2009-05-16,87367,"2009","mayo",16,"Cairns",4,6.3,"SE",46,"S","SE",19,33,71,56,1015.7,1013.5,7,6,24.2,26,"No","No",5,27.7,22.7,0,"2009-mayo","dry"
2009-05-17,87368,"2009","mayo",17,"Cairns",5.4,9.3,"SE",46,"SSE","SE",17,28,57,47,1016.3,1012.2,1,5,24,26.1,"No","No",9.9,27.6,17.7,0,"2009-mayo","dry"
2009-05-18,87369,"2009","mayo",18,"Cairns",6,10.7,"ESE",35,"SE","ESE",19,26,64,51,1014.6,1010.3,1,1,23.4,26.4,"No","No",9.9,28.1,18.2,0,"2009-mayo","dry"
2009-05-19,87370,"2009","mayo",19,"Cairns",6.2,8.4,"SE",30,"S","NE",13,20,58,60,1013,1009.4,2,2,24.8,26.8,"No","No",9.9,27.9,18,0,"2009-mayo","dry"
2009-05-20,87371,"2009","mayo",20,"Cairns",6.4,10,"NNE",26,"N","ENE",6,15,67,63,1011.7,1007.9,1,3,24.6,26.5,"No","No",9.1,27.1,18,0,"2009-mayo","dry"
2009-05-21,87372,"2009","mayo",21,"Cairns",4.2,10.4,"NE",30,"W","NE",9,19,60,43,1011.3,1007,1,0,21.4,25.9,"No","No",10,27.3,17.3,0,"2009-mayo","dry"
2009-05-22,87373,"2009","mayo",22,"Cairns",5.6,10.9,"NE",24,"WSW","NNE",11,17,54,37,1012.4,1008,0,0,19.7,25.3,"No","No",13.2,26.3,13.1,0,"2009-mayo","dry"
2009-05-23,87374,"2009","mayo",23,"Cairns",5.8,10.7,"NNE",20,"ESE","N",4,11,61,48,1013.1,1009.2,1,1,21.1,25.5,"No","No",13.6,26.4,12.8,0,"2009-mayo","dry"
2009-05-24,87375,"2009","mayo",24,"Cairns",3,10.4,"SE",30,"SE","ENE",17,20,65,49,1014.3,1011.4,7,5,22.4,26.3,"No","No",11.8,27.4,15.6,0,"2009-mayo","dry"
2009-05-25,87376,"2009","mayo",25,"Cairns",4.8,10.2,"ESE",33,"W","ESE",6,22,66,55,1015.8,1013.1,4,4,22.5,27.6,"No","Yes",13.4,28.5,15.1,0,"2009-mayo","dry"
2009-05-26,87377,"2009","mayo",26,"Cairns",4.2,0.2,"SSE",39,"SSE","SSE",20,13,93,89,1015.9,1013.4,7,8,22.1,22.4,"Yes","Yes",2.3,22.6,20.3,14.2,"2009-mayo","dry"
2009-05-27,87378,"2009","mayo",27,"Cairns",2.2,3.8,"SE",37,"SSE","SE",15,24,90,68,1016.2,1012.9,7,7,21.8,26.1,"Yes","No",6.9,27.3,20.4,12.2,"2009-mayo","dry"
2009-05-28,87379,"2009","mayo",28,"Cairns",4,8.9,"SE",39,"SSE","SE",17,24,74,63,1016.5,1013.9,2,3,24.3,26.2,"No","No",7.4,27.9,20.5,0.4,"2009-mayo","dry"
2009-05-29,87380,"2009","mayo",29,"Cairns",5,9,"SE",39,"S","ESE",19,26,69,57,1017,1014.5,7,6,23.6,26.3,"No","No",9.4,28.1,18.7,0,"2009-mayo","dry"
2009-05-30,87381,"2009","mayo",30,"Cairns",5.2,6.8,"SE",44,"SSE","SE",22,28,66,55,1017.3,1014.9,5,7,24.1,26.6,"No","No",9.1,28.5,19.4,0,"2009-mayo","dry"
2009-05-31,87382,"2009","mayo",31,"Cairns",6,3.1,"SSE",41,"SSE","S",19,17,75,80,1018.6,1015.8,7,7,24.3,23.6,"No","Yes",6,27.1,21.1,0.6,"2009-mayo","dry"
2009-06-01,87383,"2009","junio",1,"Cairns",2.6,5.2,"SE",39,"SSE","SE",20,22,74,61,1018.7,1015.7,3,6,24.1,25.9,"Yes","No",6.6,27.7,21.1,3.6,"2009-junio","dry"
2009-06-02,87384,"2009","junio",2,"Cairns",4,6.5,"SE",43,"SSE","SE",22,30,75,57,1017.8,1015.9,7,7,23.6,26.6,"No","No",5.9,27.6,21.7,0.6,"2009-junio","dry"
2009-06-03,87385,"2009","junio",3,"Cairns",5.4,9.3,"SE",37,"SSE","SE",15,26,67,63,1016.7,1012.6,1,7,24.3,26.7,"No","No",9.6,28.7,19.1,0,"2009-junio","dry"
2009-06-04,87386,"2009","junio",4,"Cairns",4.6,10.4,"SE",35,"S","ESE",19,24,71,55,1016.1,1012.2,5,4,24.3,27.2,"No","No",8.9,28.4,19.5,0,"2009-junio","dry"
2009-06-05,87387,"2009","junio",5,"Cairns",5.2,10.9,"ENE",28,"S","ENE",11,22,63,51,1015.2,1012,2,1,23.9,27.6,"No","No",10.7,28.1,17.4,0,"2009-junio","dry"
2009-06-06,87388,"2009","junio",6,"Cairns",4.8,10.7,"NE",28,"WNW","NE",2,13,76,68,1015.1,1011.5,2,2,22.8,25.5,"No","No",9.6,27.1,17.5,0,"2009-junio","dry"
2009-06-07,87389,"2009","junio",7,"Cairns",4,9.4,"NNE",28,"W","N",6,13,79,69,1015,1011.8,1,7,23.1,25.2,"No","No",9.9,26.9,17,0,"2009-junio","dry"
2009-06-08,87390,"2009","junio",8,"Cairns",4.2,7.7,"SE",30,"calm","ENE",0,20,87,65,1016.4,1013.3,7,2,22.3,27.3,"No","No",10,28.4,18.4,0,"2009-junio","dry"
2009-06-09,87391,"2009","junio",9,"Cairns",3.6,7.9,"SSE",33,"SE","ESE",17,15,76,51,1017.9,1014.4,8,7,21.2,26.5,"No","No",9.7,27.2,17.5,0,"2009-junio","dry"
2009-06-10,87392,"2009","junio",10,"Cairns",6,10.9,"ESE",35,"SSE","ESE",17,28,53,47,1018.1,1015,1,1,22.9,25.1,"No","No",10,27.1,17.1,0,"2009-junio","dry"
2009-06-11,87393,"2009","junio",11,"Cairns",5.8,10.6,"ESE",48,"SSE","SE",15,31,53,44,1018.6,1015.1,2,1,21.4,24.7,"No","No",11.4,26.2,14.8,0,"2009-junio","dry"
2009-06-12,87394,"2009","junio",12,"Cairns",7.8,10.7,"SE",52,"SSE","ESE",19,33,54,47,1018.7,1015.9,7,1,21.9,24.6,"No","No",8.7,25.9,17.2,0,"2009-junio","dry"
2009-06-13,87395,"2009","junio",13,"Cairns",7,10.7,"ESE",33,"SSE","ESE",17,22,56,47,1017.3,1013.9,1,1,22.8,26.1,"No","No",11,27,16,0,"2009-junio","dry"
2009-06-14,87396,"2009","junio",14,"Cairns",4.8,7.6,"ESE",30,"SE","E",17,19,72,54,1015.7,1012.7,5,6,21.5,25.4,"No","No",10.9,27.1,16.2,0,"2009-junio","dry"
2009-06-15,87397,"2009","junio",15,"Cairns",6,1.6,"S",22,"SSW","ESE",2,7,73,61,1014.6,1011.9,7,7,21.6,26.4,"No","No",8,26.7,18.7,0,"2009-junio","dry"
2009-06-16,87398,"2009","junio",16,"Cairns",0.6,9.3,"SSE",35,"S","ESE",19,15,62,45,1015.9,1013.5,3,4,23.1,26.9,"No","No",10.1,27.8,17.7,0,"2009-junio","dry"
2009-06-17,87399,"2009","junio",17,"Cairns",7,8.7,"SE",41,"S","ESE",17,26,55,55,1017.9,1014.1,5,1,23.6,26.6,"No","No",11.2,27.8,16.6,0,"2009-junio","dry"
2009-06-18,87400,"2009","junio",18,"Cairns",4.8,0.8,"SSE",37,"S","SSE",17,20,74,76,1016.8,1014.3,7,8,23.1,23.5,"No","No",6.4,25.9,19.5,0,"2009-junio","dry"
2009-06-19,87401,"2009","junio",19,"Cairns",3.2,3.5,"SE",37,"SSE","SE",19,26,72,56,1016.9,1013.6,7,3,22.5,25.3,"No","No",5.1,26.5,21.4,0,"2009-junio","dry"
2009-06-20,87402,"2009","junio",20,"Cairns",4.4,7.4,"SE",31,"SE","SE",19,24,67,44,1017.4,1013.7,1,6,21.2,24.8,"No","No",10.3,26.3,16,0,"2009-junio","dry"
2009-06-21,87403,"2009","junio",21,"Cairns",6.2,6.7,"SE",33,"SE","ESE",17,20,66,52,1015.9,1012.6,7,7,21.8,26.2,"No","No",11.6,27.6,16,0.2,"2009-junio","dry"
2009-06-22,87404,"2009","junio",22,"Cairns",4.2,5.4,"SE",33,"S","SE",15,19,66,61,1015,1013.1,7,7,22.7,25.5,"No","No",9.8,27.6,17.8,0,"2009-junio","dry"
2009-06-23,87405,"2009","junio",23,"Cairns",4,8.8,"ENE",31,"SE","ESE",19,20,70,56,1015.9,1012.4,2,2,22.6,26.9,"No","No",10.7,28.1,17.4,0,"2009-junio","dry"
2009-06-24,87406,"2009","junio",24,"Cairns",5,8.2,"ESE",33,"SE","ESE",17,22,65,56,1016.7,1013.9,2,4,23.6,25.8,"No","No",9.7,27.8,18.1,0,"2009-junio","dry"
2009-06-25,87407,"2009","junio",25,"Cairns",4.4,8.3,"SSE",30,"SE","ESE",20,19,70,63,1016.7,1012.5,3,3,22.3,26,"No","No",10.9,28,17.1,0,"2009-junio","dry"
2009-06-26,87408,"2009","junio",26,"Cairns",3.4,9.8,"NNE",20,"NW","NNE",6,13,72,71,1013.8,1009.9,1,1,24,26,"No","No",9.5,27.2,17.7,0,"2009-junio","dry"
2009-06-27,87409,"2009","junio",27,"Cairns",4,10.7,"N",31,"WSW","NNW",9,13,71,57,1011.8,1007,1,1,25.8,27.7,"No","No",11.2,30.5,19.3,0,"2009-junio","dry"
2009-06-28,87410,"2009","junio",28,"Cairns",4.4,10.4,"S",30,"S","NE",15,17,74,66,1012.4,1009,1,1,24,27.5,"No","No",12,29.5,17.5,0,"2009-junio","dry"
2009-06-29,87411,"2009","junio",29,"Cairns",5.4,9.5,"SE",30,"SSE","ESE",15,17,67,59,1014.3,1011.5,2,2,24.7,27.1,"No","No",10.6,29.1,18.5,0,"2009-junio","dry"
2009-06-30,87412,"2009","junio",30,"Cairns",4.6,6.2,"NNE",24,"SE","NE",11,17,74,58,1016.7,1013.8,7,2,24.2,28,"No","No",9.4,28.3,18.9,0,"2009-junio","dry"
2009-07-01,87413,"2009","julio",1,"Cairns",5.2,8.9,"ENE",28,"S","NE",13,17,71,66,1016.2,1013.3,2,3,24.5,26.4,"No","No",8.6,27.8,19.2,0,"2009-julio","dry"
2009-07-02,87414,"2009","julio",2,"Cairns",5.8,7.7,"SE",22,"W","NE",11,15,79,63,1015.4,1012.5,7,7,20.9,25.8,"No","No",10.6,27.1,16.5,0,"2009-julio","dry"
2009-07-03,87415,"2009","julio",3,"Cairns",0.8,10,"NE",28,"WNW","ESE",7,15,72,49,1015.6,1011.8,6,7,22.8,27,"No","No",12.9,28.8,15.9,0,"2009-julio","dry"
2009-07-04,87416,"2009","julio",4,"Cairns",4.4,10.8,"SE",33,"ESE","SE",20,20,51,34,1017.2,1013.9,0,0,19.8,24.6,"No","No",11.9,25.7,13.8,0,"2009-julio","dry"
2009-07-05,87417,"2009","julio",5,"Cairns",7.2,10,"ENE",30,"SE","E",15,19,53,45,1016.9,1013,1,2,19.8,25,"No","No",14.9,26.3,11.4,0,"2009-julio","dry"
2009-07-06,87418,"2009","julio",6,"Cairns",4.8,9.8,"ENE",30,"ESE","ENE",9,22,63,55,1015.6,1012.5,1,3,21.6,25.2,"No","No",13.6,26.9,13.3,0,"2009-julio","dry"
2009-07-07,87419,"2009","julio",7,"Cairns",4.4,10.3,"ENE",26,"calm","NE",0,17,71,55,1015.4,1011.5,1,1,21.9,26.8,"No","No",12.9,27.4,14.5,0,"2009-julio","dry"
2009-07-08,87420,"2009","julio",8,"Cairns",5,9.9,"SSE",37,"SW","NE",6,19,65,48,1014.8,1012.6,2,1,23.7,27.6,"No","No",12.1,28.5,16.4,0,"2009-julio","dry"
2009-07-09,87421,"2009","julio",9,"Cairns",5.8,5.3,"SE",39,"SSE","SE",20,28,72,57,1015.4,1013.1,5,3,22.3,25,"No","No",8.5,27.6,19.1,0,"2009-julio","dry"
2009-07-10,87422,"2009","julio",10,"Cairns",4.6,10.6,"SSE",37,"SSE","SE",26,28,63,49,1016.3,1012.6,1,1,22,24.8,"No","No",10.1,26.6,16.5,0.2,"2009-julio","dry"
2009-07-11,87423,"2009","julio",11,"Cairns",7.4,9,"SE",35,"SE","SE",17,24,56,50,1016.2,1012.8,3,7,20.8,25,"No","No",12.6,27.4,14.8,0,"2009-julio","dry"
2009-07-12,87424,"2009","julio",12,"Cairns",6.2,0.4,"SE",33,"S","SSE",19,15,67,70,1015.7,1013.4,6,7,22.4,23,"No","No",5.4,24.3,18.9,0,"2009-julio","dry"
2009-07-13,87425,"2009","julio",13,"Cairns",1.4,10.7,"NE",26,"SE","NE",17,19,69,64,1015.3,1012.3,1,5,21.6,25.5,"No","No",10.9,27.3,16.4,0,"2009-julio","dry"
2009-07-14,87426,"2009","julio",14,"Cairns",4.6,10.7,"NNE",31,"NE","N",2,15,73,63,1014.7,1010.7,5,3,22.1,25.7,"No","No",11.5,27.2,15.7,0,"2009-julio","dry"
2009-07-15,87427,"2009","julio",15,"Cairns",4.6,10.8,"ENE",33,"WSW","ENE",9,20,65,44,1015,1012.4,2,1,21.5,26.2,"No","No",11.4,27.7,16.3,0,"2009-julio","dry"
2009-07-16,87428,"2009","julio",16,"Cairns",5.6,10.9,"ESE",33,"S","E",15,19,51,36,1017.5,1013.6,2,1,20.8,24.1,"No","No",11.7,25.5,13.8,0,"2009-julio","dry"
2009-07-17,87429,"2009","julio",17,"Cairns",3.6,11,"ESE",43,"S","ESE",17,30,41,36,1019.3,1014.9,1,0,20,23.2,"No","No",12.7,24.7,12,0,"2009-julio","dry"
2009-07-18,87430,"2009","julio",18,"Cairns",6.2,9.1,"ESE",37,"S","ESE",15,20,42,39,1019.4,1016.3,5,2,21.9,24.6,"No","No",12.7,26.1,13.4,0,"2009-julio","dry"
2009-07-19,87431,"2009","julio",19,"Cairns",7.2,9.2,"SE",39,"S","ESE",20,30,61,54,1019.4,1016,3,2,22.3,25.8,"No","No",11.8,27,15.2,0,"2009-julio","dry"
2009-07-20,87432,"2009","julio",20,"Cairns",5.8,7.4,"SE",50,"SSE","ESE",17,31,65,64,1020.5,1018.2,6,7,24.2,24.8,"No","No",9.6,28.8,19.2,0,"2009-julio","dry"
2009-07-21,87433,"2009","julio",21,"Cairns",6.8,7.2,"SE",44,"SSE","ESE",22,30,58,47,1019.8,1016.5,4,2,24.7,26.4,"No","No",7.4,28.5,21.1,0,"2009-julio","dry"
2009-07-22,87434,"2009","julio",22,"Cairns",7.4,8.6,"SE",33,"S","SE",13,24,57,40,1017.9,1014.2,4,5,24.5,27.4,"No","No",8,28.9,20.9,0,"2009-julio","dry"
2009-07-23,87435,"2009","julio",23,"Cairns",6,9,"ESE",33,"SE","ESE",19,17,62,50,1016.7,1013.5,2,4,22.1,27.2,"No","No",12.1,28,15.9,0,"2009-julio","dry"
2009-07-24,87436,"2009","julio",24,"Cairns",6.4,10.6,"SSE",31,"S","E",15,22,61,36,1017.6,1014.3,6,1,24,28.7,"No","No",13.8,29.9,16.1,0,"2009-julio","dry"
2009-07-25,87437,"2009","julio",25,"Cairns",7.4,1,"SE",44,"SSE","SE",19,30,80,68,1018.2,1015.1,7,8,21.9,24,"No","Yes",7.3,26.3,19,0,"2009-julio","dry"
2009-07-26,87438,"2009","julio",26,"Cairns",3,0.6,"SSE",33,"S","SSE",15,20,68,84,1017.6,1015.1,7,8,22.4,21.3,"Yes","No",4.7,23.8,19.1,3.2,"2009-julio","dry"
2009-07-27,87439,"2009","julio",27,"Cairns",4.6,2,"SE",35,"ESE","ESE",19,26,74,42,1016.5,1013.4,5,1,20.6,26.8,"No","No",11.4,28.1,16.7,0,"2009-julio","dry"
2009-07-28,87440,"2009","julio",28,"Cairns",6,1.5,"ESE",46,"S","SSE",15,17,61,92,1016.6,1015.3,7,8,22.4,20.6,"No","Yes",8.5,25.7,17.2,0,"2009-julio","dry"
2009-07-29,87441,"2009","julio",29,"Cairns",2.2,8.6,"SE",54,"SSE","SSE",28,28,58,42,1019,1016.6,7,5,22.7,26.1,"Yes","No",7.8,27,19.2,1.6,"2009-julio","dry"
2009-07-30,87442,"2009","julio",30,"Cairns",8,3.7,"SE",50,"SSE","S",24,17,61,78,1018.4,1017.1,3,8,23,20.2,"No","No",6.5,26.4,19.9,0,"2009-julio","dry"
2009-07-31,87443,"2009","julio",31,"Cairns",5.6,6.8,"SSE",48,"SSE","ESE",24,31,68,49,1018.1,1015.7,5,3,22.2,24.7,"No","No",7.8,26.5,18.7,0,"2009-julio","dry"
2009-08-01,87444,"2009","agosto",1,"Cairns",6.6,3.7,"SE",54,"SE","SE",28,37,74,56,1019,1016.2,7,6,21.8,24.8,"No","No",10.1,26.3,16.2,0,"2009-agosto","dry"
2009-08-02,87445,"2009","agosto",2,"Cairns",5.6,7.4,"SSE",50,"SSE","SSE",24,28,61,52,1019.4,1016.7,1,7,23.3,23.8,"No","Yes",6.3,26.6,20.3,0,"2009-agosto","dry"
2009-08-03,87446,"2009","agosto",3,"Cairns",6.4,7.3,"SE",43,"SSE","SSE",20,22,82,57,1018.1,1015.5,4,2,21.4,25.3,"Yes","No",7.6,26.8,19.2,6.2,"2009-agosto","dry"
2009-08-04,87447,"2009","agosto",4,"Cairns",6.4,7.8,"SSE",48,"SSE","SSE",26,26,69,50,1016.8,1013.5,3,7,22.5,25.2,"No","No",8.2,28,19.8,0.2,"2009-agosto","dry"
2009-08-05,87448,"2009","agosto",5,"Cairns",6,10.1,"ESE",46,"SSE","ESE",24,30,63,38,1015.7,1013.5,1,3,22.9,25.7,"No","No",12.2,28,15.8,0,"2009-agosto","dry"
2009-08-06,87449,"2009","agosto",6,"Cairns",8,6,"SE",44,"SSE","ESE",24,30,64,65,1016.2,1013.9,1,6,23.2,24.5,"No","No",11.8,27.7,15.9,0,"2009-agosto","dry"
2009-08-07,87450,"2009","agosto",7,"Cairns",6.4,7.3,"S",37,"SSE","ESE",22,28,64,54,1017.1,1013.5,1,5,23.3,25.9,"No","No",7.9,28,20.1,0.2,"2009-agosto","dry"
2009-08-08,87451,"2009","agosto",8,"Cairns",6.6,10.9,"SE",43,"SSE","SE",19,31,63,35,1015.8,1012.2,5,2,22.5,26.8,"No","No",10.6,28,17.4,0,"2009-agosto","dry"
2009-08-09,87452,"2009","agosto",9,"Cairns",8,11,"ESE",41,"S","ESE",19,28,47,42,1016.4,1013.3,1,5,23.3,25.9,"No","No",13.8,27.9,14.1,0,"2009-agosto","dry"
2009-08-10,87453,"2009","agosto",10,"Cairns",7.4,8.2,"SE",33,"S","E",13,22,62,46,1017.6,1014.2,1,4,24.2,26.1,"No","No",9.5,28.1,18.6,0,"2009-agosto","dry"
